Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6,N_Src_Pixels_C7,N_Sky_Pixels_C7
HATP22B-0013_C.fit,13,0,60037.56721,2460037.567,2460037.567,2460037.57,2460037.571,1.022520106,77.93529634,-29.96875,60,10.38305556,50.17277778,27.74664067,38,66,99,4.301534386,0.231632868,0.1622881,0.277602098,0.139594793,0.168927024,0.231540351,0.014452577,0.001875865,0.001673108,0.002060485,0.001618197,0.001690229,0.001886625,297.6309707,123.480537,96.99797025,134.7266013,86.26562682,99.94325465,122.7272616,1115219.676,3709.515383,2038.829317,1008.802423,2039.329317,1038.697577,4797155.783,4536.459792,2273.777768,2109.773369,11274.95703,1057.466836,508.7813144,14613,27.46875561,31.46495564,32.80714498,30.12276631,339.9720604,0.98762179,2224.534242,1593.370907,2225.034242,454.1290933,209739.0696,1506.159541,139.2542184,981.7796021,46.23408545,505.9386117,25.92601734,31.07337763,32.05487814,30.09187712,339.4526942,0.99298727,2493.92597,774.9852381,2494.42597,1272.514762,155716.0242,1508.194891,103.2466196,853.9435425,34.3254501,510.1628814,28.15893476,31.31738162,33.13006042,29.50470281,340.0777547,0.977418901,2983.528453,589.7171371,2984.028453,1457.782863,242319.0463,1534.959057,157.8667816,971.9743652,53.415892,512.4389338,28.25444434,32.77368253,33.81820562,31.72915945,351.2679164,0.995543913,2432.746804,158.1272075,2433.246804,1889.372792,136608.9602,1511.325411,90.39016961,813.213562,30.11356134,514.4390037,29.05912816,32.23253505,33.81167171,30.65339839,357.3727259,0.99036424,2738.495232,1585.379555,2738.995232,462.1204448,161165.5277,1507.500974,106.9090704,878.8969727,35.526718,509.2694452,26.9625832,31.60148485,33.02378092,30.17918877,338.9916901,0.98538,151.6123312,885.6704695,152.1123312,1161.82953,209671.0476,1518.082013,138.1157577,946.4937134,46.21909092,508.4731204,28.39662126,32.60591085,34.60370276,30.60811894,345.9750863,0.980864256,4536.459792,15327,4536.459792,14603,4536.459792,14090,4536.459792,14450,4536.459792,14665,4536.459792,14533
HATP22B-0014_C.fit,14,0,60037.56805,2460037.568,2460037.568,2460037.571,2460037.571,1.021911881,78.09637744,-29.96875,60,10.38277778,50.17305556,28.35704349,38,66,99,4.317540916,0.231300064,0.16110716,0.27981794,0.142753679,0.168831416,0.227584914,0.014612299,0.001897106,0.001679896,0.00208181,0.00163669,0.001702336,0.001885405,295.4730679,121.9226118,95.90308242,134.4108628,87.22094821,99.17633139,120.7087536,1107597.299,3711.489476,2038.659552,1005.982279,2039.159552,1041.517721,4782096.657,4536.459792,2270.373348,2106.304084,10294.78613,1054.147259,509.3998644,14854,27.90865791,31.74930546,32.9876705,30.51094043,339.2447179,0.989180731,2224.381799,1590.789674,2224.881799,456.710326,208062.4646,1515.971489,137.246951,951.0150757,45.864501,506.7067971,27.47820544,31.22911485,32.20161339,30.25661632,340.7139965,0.993666302,2493.644463,772.5747802,2494.144463,1274.92522,153682.5036,1506.417144,102.0185572,846.6817017,33.87718853,510.7274558,27.89061673,31.26416327,33.04922903,29.47909751,341.1972225,0.979358335,2983.279333,587.0125015,2983.779333,1460.487499,242163.8148,1533.481056,157.9177087,959.2259521,53.38167335,511.8717718,29.65887432,33.15304551,34.13804529,32.16804573,342.7023289,0.994798523,2432.439326,155.7288671,2432.939326,1891.771133,138361.9169,1510.714879,91.58704847,795.4514771,30.49997647,514.8599213,29.42815943,32.24539519,33.31968172,31.17110865,350.8730964,0.995088114,2738.435315,1582.915845,2738.935315,464.5841548,159986.4772,1508.125285,106.083015,868.4949341,35.26681258,509.7483344,26.42157592,31.49984945,33.03384957,29.96584933,339.6205731,0.983544456,151.3729925,882.8377271,151.8729925,1164.662273,205340.1218,1516.385997,135.4141507,966.0960693,45.26439807,509.1261339,29.71321467,32.62115183,34.61445664,30.62784702,343.2033684,0.978635338,4536.459792,14500,4536.459792,14780,4536.459792,14151,4536.459792,14575,4536.459792,14641,4536.459792,14671
HATP22B-0015_C.fit,15,0,60037.56889,2460037.569,2460037.569,2460037.571,2460037.572,1.021326275,78.25370948,-29.96875,60,10.38277778,50.17361111,28.60737306,38,66,99,4.291384077,0.229173112,0.163207543,0.278284824,0.137785818,0.173559362,0.229337526,0.014399362,0.001872898,0.00167011,0.002060919,0.001608477,0.00169965,0.001875656,298.0259883,122.3628362,97.72261289,135.0294564,85.66228608,102.1147368,122.2705861,1116962.312,3710.294342,2040.569871,1005.56874,2041.069871,1041.93126,4793314.28,4536.459792,2271.746482,2109.968836,10464.77539,1056.62003,508.1808219,14745,27.53261167,31.17679187,32.197771,30.15581274,340.0537826,0.992728462,2226.04893,1590.544724,2226.54893,456.9552759,208251.976,1514.599058,137.4964383,940.4171753,45.90627617,505.7675411,27.3271534,30.92107482,31.85849326,29.98365638,338.1503506,0.992979427,2495.573309,772.368228,2496.073309,1275.131772,156718.9583,1505.174948,104.1200948,830.7879639,34.54653308,509.4748845,28.61910639,30.96778069,32.25688769,29.6786737,349.3544531,0.992043587,2984.883333,586.4245203,2985.383333,1461.07548,243164.6334,1536.104198,158.2995696,962.8233032,53.60229001,511.0009084,30.43812166,32.65860023,33.41214527,31.90505518,352.7180379,0.997729147,2434.295945,154.9884266,2434.795945,1892.511573,135264.0926,1508.378905,89.67514203,818.2442017,29.81710382,514.590191,28.38463841,30.8749655,32.46756516,29.28236584,11.81344761,0.98738766,2740.038946,1582.916482,2740.538946,464.5835181,165189.1435,1506.854911,109.6251154,843.2963257,36.41366861,508.180248,28.68419529,31.27884438,32.98210602,29.57558275,353.7381948,0.987627258,153.2820154,882.6522456,153.7820154,1164.847754,208373.5082,1516.999479,137.3589847,910.6264038,45.93306626,507.884345,29.26578456,32.14912196,33.6425741,30.65566981,342.4672938,0.987170841,4536.459792,14522,4536.459792,14809,4536.459792,13873,4536.459792,14691,4536.459792,14677,4536.459792,14541
HATP22B-0016_C.fit,16,0,60037.56973,2460037.57,2460037.569,2460037.572,2460037.573,1.020756203,78.40906659,-29.96875,60,10.38277778,50.17472222,28.52492931,38,66,99,4.294938844,0.231338669,0.165052316,0.278530565,0.139187034,0.169457975,0.227775254,0.014451561,0.001884148,0.00168169,0.002066036,0.001617624,0.001693754,0.001874959,297.1954958,122.7815805,98.14670511,134.8139992,86.04413447,100.0487276,121.4827729,1114038.741,3710.976562,2040.922317,1003.857111,2041.422317,1043.642889,4784728.261,4536.459792,2272.429163,2105.556617,9504.131836,1054.72736,508.4502637,14532,28.01908126,32.34337165,32.62471921,32.06202409,324.0327688,0.996853024,2226.523189,1588.494737,2227.023189,459.0052627,209300.8574,1513.767448,138.2648686,916.6243286,46.1374876,505.6444681,27.5844481,32.27934188,32.40010038,32.15858338,319.4646114,0.99767635,2495.961853,770.0325361,2496.461853,1277.467464,157825.2508,1507.510194,104.6926591,827.1740112,34.79040002,509.5084956,28.92730744,32.6346355,32.89960727,32.36966372,337.934781,0.999488212,2985.637661,584.5882772,2986.137661,1462.911723,242695.6758,1534.65107,158.1438807,1035.580078,53.49891478,511.5326805,28.58898414,34.07476405,34.23439399,33.91513412,328.9576896,0.9995995,2434.702667,152.9232916,2435.202667,1894.576708,136114.3897,1509.908988,90.14741337,799.6741943,30.00454009,514.3519502,28.70457716,32.6935403,33.33450066,32.05257995,19.52251346,0.997453096,2740.384023,1581.057509,2740.884023,466.4424913,161427.5615,1507.702299,107.0685914,833.4036865,35.58447973,508.8404352,27.55825703,32.84618526,33.71842295,31.97394757,337.499769,0.994366419,153.6422003,881.067229,154.1422003,1166.432771,206675.0054,1516.285886,136.3034553,880.7073975,45.55865475,508.0350931,30.29185004,33.45938375,34.04877792,32.86998957,339.2790737,0.997792631,4536.459792,14599,4536.459792,14630,4536.459792,14032,4536.459792,14551,4536.459792,14607,4536.459792,14588
HATP22B-0017_C.fit,17,0,60037.57057,2460037.571,2460037.57,2460037.573,2460037.574,1.020195138,78.56417431,-29.9375,60,10.38277778,50.17361111,27.1940977,38,66,99,4.285094433,0.226233339,0.166200346,0.28238351,0.136768763,0.170503042,0.229723264,0.014419203,0.001867696,0.001686426,0.002080747,0.001606934,0.001698018,0.001882524,297.1796913,121.1296151,98.55184377,135.7125701,85.11161524,100.4130061,122.0294025,1114144.976,3711.441473,2038.871864,1002.479173,2039.371864,1045.020827,4774216.436,4536.459792,2270.150892,2103.039253,10591.13184,1052.410173,508.2801936,14621,26.31313995,32.68068384,33.77261127,31.58875641,331.9810609,0.9857234,2224.528939,1587.120037,2225.028939,460.3799626,205553.6493,1513.938487,135.7741092,975.1191406,45.31146726,505.4827665,26.18060003,32.25156264,33.24248087,31.2606444,332.0800449,0.988046255,2494.127745,768.9396616,2494.627745,1278.560338,158781.7062,1509.382908,105.1964384,875.8616943,35.00123741,509.4723256,26.31752626,32.95956983,34.37043907,31.5487006,336.6515992,0.984475748,2983.345392,583.437414,2983.845392,1464.062586,245337.0356,1535.454138,159.7814155,983.730957,54.08116611,511.7702657,29.21409367,34.34975055,35.0178766,33.6816245,333.5350819,0.995838352,2432.67953,151.3964998,2433.17953,1896.1035,134046.8136,1505.05227,89.06455696,817.8892212,29.54877146,514.359252,27.31694207,32.40204668,33.91116601,30.89292734,349.0951312,0.989977209,2738.630416,1579.590307,2739.130416,467.9096933,162293.5615,1509.328647,107.5269868,860.4158936,35.77537748,508.7617848,26.36085986,33.18023697,34.83220977,31.52826416,338.0601717,0.981009774,151.9099372,879.7583109,152.4099372,1167.741689,208132.2103,1517.786743,137.1287576,899.1953125,45.87987546,508.0785273,28.65552208,33.87260387,36.01986798,31.72533976,341.2454731,0.974659086,4536.459792,14501,4536.459792,14484,4536.459792,14034,4536.459792,14934,4536.459792,14476,4536.459792,14490
HATP22B-0018_C.fit,18,0,60037.57141,2460037.571,2460037.571,2460037.574,2460037.575,1.019644498,78.71861456,-29.9375,60,10.3825,50.17416667,28.00217046,38,66,99,4.276473855,0.230377766,0.164271748,0.278095667,0.137848369,0.171353197,0.229473563,0.014374687,0.001878711,0.001677472,0.002065399,0.001609652,0.001696891,0.001878643,297.5003024,122.6254527,97.92813908,134.6450371,85.63859381,100.9806493,122.1485969,1116271.571,3714.370326,2041.11056,1004.377465,2041.61056,1043.122535,4773706.19,4536.459792,2271.887729,2101.206907,10990.50781,1052.297697,508.5996345,14424,27.93020709,32.84408553,34.19805223,31.49011883,342.0786124,0.98969033,2226.764369,1589.033797,2227.264369,458.4662025,209012.352,1514.860272,137.9746739,989.0075684,46.07389056,505.7189297,28.09379978,32.05119483,33.50211683,30.60027283,343.0931836,0.988174103,2496.041284,770.8642867,2496.541284,1276.635713,157499.2112,1508.570256,104.4029673,850.7388916,34.71852907,509.710062,29.22221471,32.5132996,34.09168847,30.93491073,345.8367758,0.987891204,2985.732945,585.2168856,2986.232945,1462.283114,242885.0163,1539.595471,157.7589834,960.3092651,53.54065228,511.6872198,28.49713023,34.30137271,35.61000658,32.99273884,353.3298746,0.993868466,2435.075672,153.3050954,2435.575672,1894.194905,135234.3768,1508.213529,89.66527231,835.5806274,29.81055339,515.0465599,27.44112492,33.3656723,35.57525338,31.15609122,4.800521195,0.982113244,2740.705279,1581.329979,2741.205279,466.170021,163295.4968,1508.89343,108.2220212,877.0826416,35.9962403,508.7783371,26.62741634,33.16219473,34.86775434,31.45663513,350.9253767,0.988344296,153.8594002,881.5796056,154.3594002,1165.920394,208345.1183,1517.9392,137.2552461,955.5241699,45.92680811,508.1863142,28.20330017,34.1187064,35.59268257,32.64473022,350.2116503,0.991621703,4536.459792,14508,4536.459792,14555,4536.459792,13664,4536.459792,14753,4536.459792,14532,4536.459792,14492
HATP22B-0019_C.fit,19,0,60037.57226,2460037.572,2460037.572,2460037.575,2460037.576,1.019106845,78.87161708,-29.9375,60,10.38222222,50.17416667,29.71749711,38,66,99,4.284193966,0.226815169,0.16643863,0.275821196,0.141000259,0.17016532,0.230378729,0.014412737,0.001870744,0.001685867,0.002058443,0.00162115,0.001692466,0.001881175,297.2505427,121.2433149,98.72583066,133.9950378,86.97544714,100.5428008,122.4653339,1114869.938,3712.977682,2042.103727,1005.104284,2042.603727,1042.395716,4776319.063,4536.459792,2270.416272,2103.719535,10381.69727,1052.873669,507.6148646,14554,29.90855158,33.37594988,34.92523504,31.82666471,341.1891045,0.986320431,2227.980115,1590.104728,2228.480115,457.3952716,206118.5908,1516.307383,135.9345692,958.090271,45.43600081,505.0660539,29.28024929,32.87400954,34.46736066,31.28065842,343.1164464,0.986466189,2497.031991,771.0818704,2497.531991,1276.41813,159080.3151,1509.168186,105.4092688,866.2891235,35.06706163,508.7845612,29.92192413,33.46771891,35.06154982,31.873888,342.7046161,0.986674471,2986.927796,585.7428298,2987.427796,1461.75717,241024.9655,1538.434149,156.6690168,969.3039551,53.13062974,510.5656566,30.85392611,34.95068682,36.14788603,33.7534876,348.9480543,0.994545322,2435.678984,154.1742154,2436.178984,1893.325785,137771.1782,1510.093821,91.2335222,819.8728638,30.36975626,513.663003,29.95606209,34.09516018,36.02589952,32.16442085,2.917094924,0.987121902,2741.986235,1581.795951,2742.486235,465.7040486,162124.2713,1505.509478,107.6873136,886.288147,35.73805979,508.1657064,27.60494071,34.07948981,36.13771494,32.02126468,342.7458388,0.978669727,154.7347538,882.4039496,155.2347538,1165.09605,208750.6177,1515.158342,137.7747869,915.725647,46.01619484,507.3048045,30.49682587,34.94166872,36.68833815,33.1949993,343.9832414,0.98616105,4536.459792,14269,4536.459792,14436,4536.459792,13619,4536.459792,14493,4536.459792,14737,4536.459792,14645
HATP22B-0020_C.fit,20,0,60037.5731,2460037.573,2460037.573,2460037.576,2460037.577,1.018591383,79.02043563,-29.9375,60,10.38222222,50.17444444,29.15736092,38,66,99,4.290697498,0.231277143,0.162257726,0.279824276,0.140380303,0.166257533,0.231922267,0.014498603,0.00189132,0.001681976,0.002080796,0.001627281,0.001690721,0.001896849,295.9386816,122.2834316,96.46850982,134.4794671,86.26678674,98.33529337,122.267112,1108900.958,3709.57436,2038.969755,1005.924132,2039.469755,1041.575868,4757958.565,4536.459792,2268.562266,2097.34537,9762.230469,1048.82635,508.2466931,14534,28.69104453,33.82548094,34.7493526,32.90160927,333.8313479,0.992019163,2224.810437,1590.882217,2225.310437,456.617783,208290.5924,1512.508464,137.7120177,930.2653198,45.91478861,505.1279041,27.77474982,33.7135753,34.25994973,33.16720087,329.4854188,0.995524325,2494.048468,772.1355867,2494.548468,1275.364413,154808.8202,1507.58094,102.6869047,813.9819946,34.12546949,509.950177,30.15847733,33.76826151,34.96192858,32.57459444,340.861445,0.991909813,2983.408114,586.4482184,2983.908114,1461.051782,242453.1346,1535.430497,157.9056396,936.2788696,53.44544992,511.6770412,30.08928564,35.54314802,35.65874916,35.42754687,321.4763202,0.999157824,2432.884311,155.1446085,2433.384311,1892.355391,136505.2101,1509.161406,90.45103428,803.6577759,30.09069106,514.4845949,30.09335378,34.15261557,35.16912515,33.13610599,352.2051668,0.996187385,2738.704492,1582.939885,2739.204492,464.5601152,158080.983,1505.510682,105.0015685,850.1434326,34.84677264,508.567636,27.3813651,33.75779766,35.32353644,32.19205887,340.861187,0.986096496,151.8807788,883.5907233,152.3807788,1163.909277,208762.2176,1516.173609,137.6901803,909.8486328,46.01875188,507.9428216,29.91325025,35.24770487,36.59906019,33.89634954,342.5158825,0.991270374,4536.459792,14635,4536.459792,14617,4536.459792,13980,4536.459792,14635,4536.459792,14707,4536.459792,14625
HATP22B-0021_C.fit,21,0,60037.57394,2460037.574,2460037.574,2460037.577,2460037.577,1.018082241,79.1695627,-29.96875,60,10.38194444,50.17416667,29.48094117,38,66,99,4.309949849,0.233295264,0.162209026,0.273487864,0.138918659,0.17429241,0.228672939,0.014623935,0.00190492,0.001686476,0.002065606,0.001631205,0.001722612,0.001895515,294.7188937,122.4698251,96.18222098,132.4007863,85.1632336,101.1791191,120.6389755,1105200.398,3712.90495,2039.989173,1001.36483,2040.489173,1046.13517,4763358.289,4536.459792,2268.166262,2100.092206,9706.99707,1050.016645,508.219482,14678,29.36493964,33.50005748,34.86445913,32.13565583,339.4880083,0.988380961,2225.699891,1586.184586,2226.199891,461.3154144,209064.3058,1512.718902,138.2043323,923.9638062,46.08534307,505.5533914,29.05992458,33.32712132,34.78615976,31.86808288,339.9880295,0.986976389,2494.857855,767.247791,2495.357855,1280.252209,154252.3558,1506.318061,102.4035758,815.8815308,34.00280458,509.774195,29.56830796,33.33439605,34.38658732,32.28220478,334.8043744,0.99021452,2984.621561,582.2386357,2985.121561,1465.261364,237347.2921,1535.869615,154.5360946,929.4768677,52.31993736,512.1922688,30.01910908,34.32394927,35.16897128,33.47892726,350.7004948,0.997304336,2433.685881,150.4331064,2434.185881,1897.066894,134805.9019,1511.171641,89.20621473,816.6905518,29.716102,514.8215137,27.87441117,33.45066911,34.84684223,32.054496,352.3939467,0.992542427,2739.284187,1578.178898,2739.784187,469.321102,164037.5419,1509.612705,108.6620041,846.4643555,36.15981392,508.6415476,30.20565317,33.66814022,35.2836458,32.05263463,339.4686672,0.983874688,152.7140375,878.6671353,153.2140375,1168.832865,205693.0004,1518.843268,135.4274037,906.9186401,45.34218527,508.2066039,30.27424257,34.55623391,36.15942468,32.95304313,344.125005,0.988144708,4536.459792,14676,4536.459792,14697,4536.459792,13913,4536.459792,14471,4536.459792,14470,4536.459792,14372
HATP22B-0022_C.fit,22,0,60037.57478,2460037.575,2460037.574,2460037.577,2460037.578,1.017589829,79.31589029,-29.96875,60,10.38166667,50.175,30.93705922,38,66,99,4.278430659,0.228091002,0.16401836,0.278422588,0.137754007,0.171201352,0.232024169,0.014427584,0.001875384,0.001682378,0.002072118,0.001615258,0.001702377,0.001895327,296.5452016,121.6236342,97.49197417,134.3661594,85.28296348,100.5660756,122.4190546,1112931.628,3715.334656,2042.755934,1000.571318,2043.255934,1046.928682,4761600.8,4536.459792,2268.915065,2098.624525,8364.453125,1049.62923,509.1951489,14653,30.61910473,33.64583101,34.56984849,32.72181353,338.0556014,0.99420024,2228.493549,1585.542858,2228.993549,461.9571416,206702.6709,1513.060555,136.6122924,885.4262695,45.56475322,506.5660325,30.32976692,32.73796506,33.39964279,32.07628732,335.5118501,0.996210377,2497.666849,767.2420612,2498.166849,1280.257939,156819.8805,1509.079979,103.9175409,796.0836182,34.56877999,510.7053932,30.80905785,33.1215289,34.14015095,32.10290685,343.8009672,0.994703325,2987.163972,581.5723398,2987.663972,1465.92766,242380.9681,1538.658499,157.527462,893.3416138,53.4295418,512.3040433,33.47172093,34.96170746,35.78769091,34.13572401,2.173088526,0.997756975,2436.321643,149.786435,2436.821643,1897.713565,134748.6282,1509.217843,89.28374978,793.3196411,29.70347681,515.8704304,30.42469621,33.60574471,35.28747463,31.92401478,14.97956556,0.986721339,2742.823969,1577.435153,2743.323969,470.0648471,162683.7256,1509.669936,107.7611216,811.8803101,35.86138377,509.530297,27.57835477,34.23633317,35.89479117,32.57787518,342.9876405,0.986399243,155.3771687,878.0381388,155.8771687,1169.461861,209595.7551,1520.764674,137.822609,844.3278198,46.20249373,509.2452089,33.32671313,35.30004862,36.63752629,33.96257095,339.3020971,0.989825121,4536.459792,14712,4536.459792,14604,4536.459792,13786,4536.459792,14745,4536.459792,14534,4536.459792,14385
HATP22B-0023_C.fit,23,0,60037.57562,2460037.576,2460037.575,2460037.578,2460037.579,1.01711664,79.45853271,-29.9375,60,10.38166667,50.17527778,30.09336857,38,66,99,4.330550178,0.231652879,0.164551331,0.272252045,0.140669525,0.169750939,0.231808643,0.014826974,0.001919454,0.001705654,0.002083154,0.001649411,0.001723956,0.001922864,292.0724254,120.6868472,96.47403307,130.6922099,85.28469387,98.46591492,120.5538307,1095437.701,3713.854412,2042.182402,1003.884183,2042.682402,1043.615817,4743847.93,4536.459792,2267.038193,2092.531103,8829.919922,1045.715855,509.7487292,14638,30.26978011,34.51936163,35.43787794,33.60084532,335.1868535,0.993260133,2227.994894,1588.823547,2228.494894,458.6764527,206033.1297,1515.773548,135.9260623,896.2977295,45.4171621,506.9820212,28.93396823,34.11532905,34.89378715,33.33687094,333.0995198,0.99403509,2497.540341,769.8725093,2498.040341,1277.627491,154785.5616,1503.983685,102.9170483,818.7765503,34.12034244,510.9915943,29.45457484,34.18901382,34.80174984,33.5762778,333.9815017,0.996606959,2986.901245,584.2665759,2987.401245,1463.233424,234415.1501,1539.652201,152.2520151,897.7507324,51.67358709,513.6601296,30.7398904,35.46219433,36.03588504,34.88850362,335.6874327,0.997605158,2436.159467,152.9940795,2436.659467,1894.50592,135091.4505,1510.393079,89.44125361,782.5245972,29.77904725,516.0674655,30.05039271,35.07373361,36.76722522,33.38024199,1.897578865,0.990677201,2741.969746,1580.801893,2742.469746,466.6981071,158966.8127,1508.144011,105.4055923,799.4731445,35.04204159,510.3222966,29.57760632,34.6364569,35.37719907,33.89571473,327.8513536,0.99028265,155.2095207,881.7692718,155.7095207,1165.730728,206145.5962,1518.8363,135.7260135,859.331543,45.44195378,509.0753759,31.62736742,35.63625389,37.34603759,33.9264702,351.4743756,0.989972184,4536.459792,14510,4536.459792,15045,4536.459792,13713,4536.459792,14671,4536.459792,14682,4536.459792,14470
